NumAttr,NumOps,NumPubOps,Setters,Getters,Dep_Out,Dep_In,EC_Attr,IC_Attr,EC_Par,IC_Par,Barycenter,Betweenness,Closeness,Eigenvector,HITS.hub,HITS.authority,PageRank,Barycenter-W,Betweenness-W,Closeness-W,Eigenvector-W,HITS.hub-W,HITS.authority-W,PageRank-W,KeyDesign
0,12,9,0,4,7,3,3,0,6,20,0.063492063,0.001810781,0.040759463,0.311552033,0.002932014,0.000485368,0.024190324,0.39885311,0.026233875,0.01015067,0.217438128,0.000689087,0.00018548,0.005338844,1
2,13,13,2,7,8,14,8,2,37,10,0.095238095,0.002020293,0.057299536,0.311552059,6.10E-05,0.001757221,0.02467137,0.390383767,0.031856774,0.011799719,0.535821495,0.007308886,0.000908196,0.014851556,0
10,3,2,0,0,3,0,0,1,0,1,0,0,0,3.29E-14,0,0,0.001948743,0.69810322,0,0,1.78E-32,0.000449276,0,0.001066277,0
2,5,3,0,0,2,0,0,2,0,5,0,0,0,3.29E-14,0,0,0.001948743,0.538244376,0.003187573,0.002716171,1.80E-20,6.99E-05,8.08E-06,0.001728073,0
6,10,8,1,1,9,4,4,5,0,9,0.007936508,1.50E-05,0.003861004,1.28E-12,8.87E-20,0.000608502,0.002224843,0.597000441,2.99E-05,0.0001485,6.95E-30,5.12E-07,1.24E-05,0.001250373,0
2,2,2,0,0,3,0,0,2,0,1,0,0,0,3.29E-14,0,0,0.001948743,0,0,0.005931793,0.000223486,0,0.000230765,0.001785792,0
3,3,3,0,0,3,1,0,1,0,2,0,0,0.005148005,2.44E-11,0,7.05E-19,0.003839982,0,0,0.000367715,1.76E-27,0,2.90E-06,0.002019726,0
0,2,1,0,0,2,0,0,0,0,1,0,0,0,3.29E-14,0,0,0.001948743,0,0,0.003315887,7.89E-05,0,1.45E-79,0.001574582,0
0,3,2,0,0,2,0,0,0,0,2,0,0,0,3.29E-14,0,0,0.001948743,0,0,0.003315887,7.89E-05,0,1.45E-79,0.001574582,0
2,7,4,1,1,9,1,2,1,0,5,0,0,0.003861004,1.28E-12,0,0.000338673,0.0021854,0.001764446,0.002993026,0.003552635,0.000862479,9.70E-81,0.001130136,0.001196034,0
4,2,2,0,0,1,0,0,1,0,0,0,0,0,3.29E-14,0,0,0.001948743,0,0,0,1.78E-32,0,0,0.001066277,0
34,20,12,9,1,10,1,1,5,0,6,0.015873016,2.99E-05,0.005148005,2.44E-11,0.000118073,0.005966893,0.002315259,0.656374063,0.002873305,0.003252682,0.062672611,0.003507255,2.36E-05,0.002424061,0
0,4,3,0,0,3,0,0,0,0,2,0.007936508,0,0,3.29E-14,0.001217338,0,0.001948743,0.55324217,0,0,1.78E-32,4.28E-07,0,0.001066277,0
21,19,16,1,7,12,0,0,5,0,32,0.007936508,0,0,3.29E-14,0.001217338,0,0.001948743,0.301367446,0.034116259,0.010668649,0.018126679,0.001603266,0.000727313,0.005269582,0
