NumAttr,NumOps,NumPubOps,Setters,Getters,Dep_Out,Dep_In,EC_Attr,IC_Attr,EC_Par,IC_Par,Barycenter,Betweenness,Closeness,Eigenvector,HITS.hub,HITS.authority,PageRank,Barycenter-W,Betweenness-W,Closeness-W,Eigenvector-W,HITS.hub-W,HITS.authority-W,PageRank-W,KeyDesign
2,4,4,0,0,2,0,0,2,0,0,0,0,0,6.10E-16,0,0,0.000886806,0.06405446,0,0,2.41E-74,2.46E-05,0,0.000691652,0
3,4,4,1,0,1,0,0,1,0,0,0,0,0,6.10E-16,0,0,0.000886806,0.023852916,0,0,2.41E-74,0.000918928,0,0.000691652,0
2,5,5,1,0,2,0,0,2,0,0,0.179487179,0,0,6.10E-16,-1.34E-21,0,0.000886806,0.246033448,0,0,2.41E-74,0.0015342,0,0.000691652,0
4,10,10,1,0,5,0,0,4,0,0,0.085470085,0,0,6.10E-16,4.69E-21,0,0.000886806,0.156946827,0,0,2.41E-74,0.007224436,0,0.000691652,0
2,20,19,1,0,6,0,0,2,0,2,0.076923077,0,0,6.10E-16,0.000219218,0,0.000886806,0.3619747,0,0,2.41E-74,0.003503178,0,0.000691652,0
1,5,5,0,3,4,0,0,1,0,9,0.017094017,0,0,6.10E-16,0.00021279,0,0.000886806,0.001983276,0,0,2.41E-74,4.61E-05,0,0.000691652,0
7,3,1,0,0,12,5,4,7,0,7,0.136752137,6.87E-05,0.008695652,4.52E-13,0.001376166,0.000796505,0.001841692,0.033769297,0.001235671,0.006140422,0.013118836,0.000689001,0.000599385,0.000949196,0
3,5,1,0,1,7,25,21,3,6,6,0,0,0.048913043,4.38E-09,0,0.018499818,0.010657567,0.003269726,0.000680705,0.013741654,0.052733498,0.000467267,0.002993841,0.006332016,0
7,23,5,0,0,15,0,0,7,0,21,0.273504274,0,0,6.10E-16,0.000720496,0,0.000886806,0.080242281,0.00019997,0.000391304,5.59E-71,8.68E-05,0.000587062,0.000834864,0
7,8,2,0,2,13,6,5,7,0,18,0.085470085,0.000135333,0.013152174,5.37E-11,0.007526092,0.002935805,0.003046797,0.040308748,0.004643236,0.007781569,0.003476158,0.001648725,0.000214667,0.001057021,0
2,9,7,1,0,5,0,0,2,0,3,0.256410256,0,0,6.10E-16,0.000147907,0,0.000886806,0.213979417,0,0,2.41E-74,0.005319029,0,0.000691652,0
1,0,0,0,0,2,0,0,1,0,0,0.085470085,0,0,6.10E-16,8.22E-06,0,0.000886806,0.009594768,2.12E-05,0.000217391,1.12E-71,3.75E-06,5.16E-05,0.000729904,0
